family,nafnet.psnr_med,nafnet.ssim_med,nafnet.kl_med,nafnet.fft_err_med,nafnet.col_precision_med,nafnet.col_recall_med,nafnet.col_rmse_med,nafnet.psnr_dmg_med,nafnet.psnr_undmg_med,nafnet.psnr_q25,nafnet.ssim_q25,nafnet.kl_q25,nafnet.fft_err_q25,nafnet.col_precision_q25,nafnet.col_recall_q25,nafnet.col_rmse_q25,nafnet.psnr_dmg_q25,nafnet.psnr_undmg_q25,nafnet.psnr_q75,nafnet.ssim_q75,nafnet.kl_q75,nafnet.fft_err_q75,nafnet.col_precision_q75,nafnet.col_recall_q75,nafnet.col_rmse_q75,nafnet.psnr_dmg_q75,nafnet.psnr_undmg_q75,nafnet.n,restormer.psnr_med,restormer.ssim_med,restormer.kl_med,restormer.fft_err_med,restormer.col_precision_med,restormer.col_recall_med,restormer.col_rmse_med,restormer.psnr_dmg_med,restormer.psnr_undmg_med,restormer.psnr_q25,restormer.ssim_q25,restormer.kl_q25,restormer.fft_err_q25,restormer.col_precision_q25,restormer.col_recall_q25,restormer.col_rmse_q25,restormer.psnr_dmg_q25,restormer.psnr_undmg_q25,restormer.psnr_q75,restormer.ssim_q75,restormer.kl_q75,restormer.fft_err_q75,restormer.col_precision_q75,restormer.col_recall_q75,restormer.col_rmse_q75,restormer.psnr_dmg_q75,restormer.psnr_undmg_q75,restormer.n,identity.psnr_med,identity.ssim_med,identity.kl_med,identity.fft_err_med,identity.col_precision_med,identity.col_recall_med,identity.col_rmse_med,identity.psnr_dmg_med,identity.psnr_undmg_med,identity.psnr_q25,identity.ssim_q25,identity.kl_q25,identity.fft_err_q25,identity.col_precision_q25,identity.col_recall_q25,identity.col_rmse_q25,identity.psnr_dmg_q25,identity.psnr_undmg_q25,identity.psnr_q75,identity.ssim_q75,identity.kl_q75,identity.fft_err_q75,identity.col_precision_q75,identity.col_recall_q75,identity.col_rmse_q75,identity.psnr_dmg_q75,identity.psnr_undmg_q75,identity.n
hfo2,26.667269283684565,0.9174094925152712,0.1447921175930448,0.7717871029633384,0.9411764705882352,1.0,3.009375022852588,21.44876528625321,28.4331898550779,25.476010205238822,0.8989642400560625,0.0326988423226807,0.6926358743093345,0.9402985074626866,0.9861111111111112,0.771613338773045,18.301105592504143,27.588406284989933,27.60495659454715,0.928150736151964,0.32818171867152257,0.9027489796050815,0.9853632478632479,1.0,3.828322053667941,23.279331021764232,29.68545859539568,27,26.317784187649536,0.9123610296367358,0.3139311544672738,0.8704152213889237,0.9692307692307692,0.984375,3.062975380543921,18.046507743580587,31.81007838857357,24.679937964389193,0.8884414279836819,0.06297991986366555,0.7916010685686592,0.9541958041958043,0.9722222222222222,0.6140457218668787,16.50312798121584,30.111588442675767,28.84177060288183,0.9316178043270464,0.5636185283847841,0.9676625909632226,0.9850861688024746,1.0,4.177171593450316,19.352073959762265,33.63098285022867,27,25.422283843982058,0.8789908154876758,0.0316506897530254,0.0431947918608333,1.0,0.9305555555555556,0.3333333333333333,14.29671789512494,35.469303418652345,21.61669237278049,0.8271456002048225,0.0057656153402046995,0.0234263469703357,1.0,0.8888888888888888,0.2907225782396864,13.201949986447975,34.038855441163975,28.629575501693807,0.9080925848027992,0.06714678590719506,0.06733278905292339,1.0,0.978174603174603,0.3682298471593293,15.303950160713065,36.43113018368541,27
irte2,30.88789125542867,0.9354478404159274,0.0172705218681333,0.597805190624003,0.9728260869565216,0.9944444444444444,1.07632241700858,26.79371042077445,31.82715661220338,29.93329257178575,0.9298200565271699,0.0130827370295656,0.5112352797522322,0.9511630980703145,0.989247311827957,0.8189968826419696,24.2271661755813,30.46990558373585,33.29202687237994,0.9477226267583709,0.04515595317833645,1.0494044912556513,0.983957219251337,1.0,1.724019994923669,28.221976571720816,35.01310888048894,27,31.89871873919097,0.9353725405544911,0.0403953428923043,1.0921366873972531,0.9893048128342246,0.9777777777777776,1.5022751416078537,21.981271226457505,36.42472928534488,29.336069131975485,0.9158337938169564,0.02069774866468085,0.9436293956033284,0.9836481910532882,0.956989247311828,0.5293849425146284,19.98501157316914,35.342713802612025,34.63886921238539,0.9450443681768839,0.11204813440800779,1.1875619031276847,1.0,0.990119151409474,2.544903842539006,22.762791639764483,38.378081041946345,27,27.14076833893461,0.8776784886471866,0.0276710660759512,0.040853976287544,1.0,0.946236559139785,0.4869429145822492,16.35564537057897,35.60856146302279,23.06382894762819,0.8359273879759412,0.0057497751886175005,0.02749087957147315,0.9946380311655454,0.8903903903903904,0.37257925491324495,14.415546632109283,35.18672330552565,33.28178589035684,0.9039747126562733,0.05784062351249805,0.06220985494108655,1.0,0.9863799283154122,0.9457178086477129,18.69658320986127,40.300463220308366,27
mno2,29.86435982547032,0.8012580013735116,0.1284239944681041,1.4203670464229057,0.9855072463768116,1.0,0.8908708063747479,29.507071774607084,32.80456189058359,27.3567638195208,0.7806048288787959,0.07237225541431375,1.1027620711824815,0.984375,0.9926470588235294,0.5110499564558697,26.713604794588303,29.376434060225122,31.083277882562662,0.811176971939697,0.367045701502469,1.4884636526607569,1.0,1.0,1.390597217735994,30.2732053246323,34.330977316635234,27,28.0117146645454,0.7814500913636094,0.1250801165949643,1.4622896891846682,0.9866666666666668,0.9852941176470588,0.9153348228041136,26.432029179782308,31.71598336485272,24.6595489685241,0.7594167526270649,0.08816700382661011,1.287457582061906,0.9844877344877343,0.963235294117647,0.626012227060553,23.491032856002434,30.905015241855097,30.290503644899403,0.8060058205157188,0.5893277231728224,1.611835017558756,1.0,1.0,3.267239182555154,29.19798653189676,34.07528760868048,27,21.401402283415383,0.6370264328054578,0.0534685719681458,0.0524994372189176,1.0,0.921875,0.4404881959216031,18.9874638258151,32.15336701723007,18.856933789895017,0.60316736195849,0.04105894127263365,0.0311376798110067,1.0,0.8488051470588236,0.3656574039105876,16.97938824874796,31.736764698181602,25.177210262410654,0.6794204613448043,0.1215136951394916,0.08752895468897764,1.0,0.9696691176470589,0.5339294454287584,22.257852731255042,32.67415361491307,27
mns2,27.433929044814874,0.8273086464312625,0.0690814556377287,0.9941021862262022,0.96875,0.9905660377358492,1.2731723143139282,27.74548932173154,30.427334333701637,26.505165827309327,0.8220543070694214,0.0478898783859672,0.7937145552033268,0.9588714205502527,0.9764150943396226,0.6045724034813018,25.732495450982448,25.919466633820267,29.72231211705766,0.8438580324610837,0.2094580974578022,1.2503688433967954,0.990430402930403,0.9923664122137404,1.8371667897589754,29.236326647656707,33.355494859816375,27,28.26219487530341,0.8314052173052204,0.0766596594539066,1.442379723716786,0.9918032786885246,0.9716981132075472,1.323631368621944,25.82743249531227,33.63326339119291,24.26612602237678,0.7885893945146822,0.0575585656262253,1.3236133462914002,0.9808608058608058,0.9356981132075473,0.5509469311215205,22.874199319097514,29.94893620647955,31.031495065936042,0.8395037091286417,0.2070387351347657,1.5124619128128338,1.0,0.9912830188679246,2.780604652915077,28.215580880506444,34.44356623064368,27,23.94505601587294,0.7172135001637937,0.0533574366892729,0.0414332194363096,1.0,0.9541984732824428,0.5971508580642095,20.63647903593598,32.68713658814559,19.486901492019594,0.6693254989258296,0.04220287896366725,0.02587011363234335,1.0,0.8706792452830189,0.5163004568659229,17.390534173611407,32.40149840914018,28.674041561511693,0.7338137518627798,0.07683187883375184,0.06869709934324394,1.0,0.9905660377358492,1.1968140738759878,26.184335963569744,32.930728701289596,27
mnse2,28.134543254725173,0.8565659839564104,0.0228490593262265,1.1517467795266016,0.9696969696969696,1.0,1.0531834608931392,27.296131363897643,32.250044915613515,25.688102991744103,0.847884739503181,0.01978732770759615,0.9933607503164303,0.9627778877234646,0.9906250000000001,0.6053400511629738,24.546411782664105,28.08493495986645,30.132599726831124,0.8611642002698786,0.03966411573818935,1.2706744652388378,0.9804756999719075,1.0,1.5721792577557696,30.425318750937862,33.63558500629705,27,27.468787462187446,0.849721436550717,0.0314947753826443,1.3016642840382864,0.9775280898876404,0.9836956521739132,1.2058287558794354,25.850126109488013,31.921663584363635,25.77094819680854,0.8246109303011532,0.0269071030245077,1.1645021182382136,0.9668417195896435,0.9640086206896552,0.6330030063598457,23.671546514801836,29.96262782793125,31.42275520458692,0.8590018303979055,0.07850448982113535,1.3524113605564674,0.9882064052016324,1.0,2.117767065206379,29.6661942202757,32.714533724354,27,19.37135087493709,0.7170911705841988,0.0448021781656874,0.0374460891051723,1.0,0.9080459770114944,0.8207381501496754,16.63262159802104,32.928097684567426,16.350470071296876,0.6589136515178953,0.013298637379669801,0.0234193430795528,0.9970414201183432,0.8156546726636682,0.4846690998040222,14.234180737402777,32.70913031363557,28.605396127236425,0.7698634136030922,0.1277863198470598,0.07048565402807405,1.0,0.98125,1.1118352116281596,24.479357784407746,33.13441620170683,27
mnte2,35.79536325593174,0.9613464457594822,0.0234837817130979,0.9300033961044908,0.9852941176470588,1.0,0.5183210553488161,28.24740566395425,40.274366992442665,30.587900792358084,0.947577764758881,0.00852645765492935,0.8159031433403978,0.9827586206896552,0.9850746268656716,0.35335246474492576,22.88878744132809,38.10953512096858,39.16145530728626,0.9700334138156612,0.08931221418202259,1.0568272175135722,0.9856107660455486,1.0,1.3859879165360458,31.270010170734317,41.23847354085671,27,28.93483544188743,0.9432700692967008,0.0482085050398644,0.8303505162098367,0.9642857142857144,0.9859154929577464,1.1785113019775793,18.57940231839961,37.20168759341107,26.383741908401653,0.9232549469572153,0.0233160101531178,0.6809403782066312,0.9455665024630542,0.9649122807017544,0.3642013975172292,15.995041504632013,33.51364676810802,32.1900592963086,0.9574986671654081,0.19776944131488924,0.9626476651162279,0.9851843722563651,1.0,3.9491477285777092,21.53382369132583,38.363761412976274,27,24.18951475048676,0.8978245795792877,0.0327103708815353,0.0488282542305258,1.0,0.9577464788732394,0.2731791823540765,13.132787837789826,37.40620672875679,22.335304591889663,0.8502625074352894,0.0058142915059983,0.02669014051703895,1.0,0.8955223880597015,0.22842257347211636,12.601646217068598,36.61728174213104,32.014478790907376,0.9392865803183539,0.059023931889014294,0.0744161173748483,1.0,0.9929577464788732,0.3352010120632263,15.223859893632767,38.45333324456681,27
mos2,27.647993469488316,0.8753520056378254,0.034998335327056596,0.916659284056955,0.9462869502523432,0.9834710743801652,0.7248807019175256,27.462054877461725,30.266777542800547,25.39981077281906,0.8582059813763097,0.021605808778927375,0.7529389607776293,0.9138933316929134,0.9576040081177066,0.6146901880797982,24.366627114697557,25.827954237171323,31.031115161383894,0.8928876317000183,0.12511408838216903,1.1874172612175264,0.9718291404612159,1.0,1.3466992587359878,29.898945821627155,34.01889533784062,108,27.905197749841566,0.86576946083544,0.0830316105521545,1.143749258334982,0.9736842105263158,0.9640705679862307,1.1491977553610897,23.931832250157683,32.666729817187935,25.14654913253186,0.8389692373149666,0.039784785536078796,1.0263208525919263,0.9331081081081081,0.9055145767474535,0.5749595745760689,21.343998250723715,29.387782958540186,31.6678717131485,0.8892400214417917,0.15873350569509517,1.3111503366573312,0.9875385802469137,0.984375,2.189913843420451,27.27894726137182,35.13672930291897,108,23.9887143597228,0.7751689348303459,0.02937957837066795,0.0397582582027808,1.0,0.9241698595146872,0.4945997952351142,18.285119423506572,33.7381523368429,19.85778058855528,0.7308645411490747,0.017030940633296725,0.025479515821816224,0.9796540093569797,0.8626448893572182,0.3922322702763681,15.173555503353853,32.76099540926859,29.387217491044503,0.811475047515495,0.07213093068492538,0.07840223305007976,1.0,0.9692809466019418,0.6281007312948084,22.175751005900022,34.306181065966236,108
mose2,30.255748327734498,0.8935126250058754,0.0329633713412315,0.9534902363574596,0.981072366849773,0.9946808510638298,0.8959734922603557,26.12193141515702,33.34098155567414,27.44227956622189,0.8764209767427305,0.01639176579504375,0.7759688583436452,0.9715503246753248,0.9904761904761904,0.5778668802729462,24.021924918415138,31.11725381832758,33.11322121947368,0.9250120612872135,0.11328172901274727,1.153378206664853,0.989810148260508,1.0,1.5984208850652701,30.689682809586742,35.59520172933682,108,27.291397865929227,0.8727943625192647,0.17117440496574354,0.9682326759747366,0.9847425301970756,0.9831412786108917,1.076348407662838,23.538894116699126,30.254719698478937,24.740249698112365,0.8411562223182748,0.05085018682526385,0.8488092659106421,0.9623472322070452,0.9523809523809524,0.6177109245393946,21.582581531447204,25.92570346531621,32.01602462339436,0.9019587217334073,0.38628683137273073,1.1956756732210225,1.0,0.9946808510638298,1.9530568564753321,26.597284606941617,35.80701047927352,108,23.338819045606606,0.8001306400952577,0.03244398170937415,0.042489468980703854,1.0,0.9416865011900715,0.5570181753697387,16.767515954259025,33.689589285282445,20.204563618015907,0.7385455279878218,0.0112189226202998,0.023652349080055653,0.9947368421052633,0.8770664869721474,0.43300372508234186,14.687055756574342,32.52682695922156,29.43579241703302,0.8447625680557482,0.0928355413920885,0.08120092576534113,1.0,0.9904986522911051,0.7147680432298519,20.672684502556752,35.624681173111824,108
mote2,30.215482120590995,0.9307175585527955,0.045897423631191495,0.8775416504311553,0.9836054558892696,1.0,0.7381139986138205,25.103068152040883,32.86477761985431,27.442260739693367,0.8835366682123793,0.013707918775994674,0.7300169141988135,0.9688099220758026,0.984126984126984,0.47414839527353947,22.834818710204306,29.949681953584353,32.92807330346334,0.9534177844848389,0.28123395833291026,1.0877646040348508,1.0,1.0,1.53815087039787,30.184426873614534,35.270419596146425,108,28.90251815215967,0.9037467452756511,0.07913626152781594,1.0381939114726846,0.9898948657752373,0.984,1.0699521386187456,22.48775229581028,33.17712409472567,25.157586686244308,0.8731003716978363,0.02433001350315605,0.8221986998001968,0.9813674228996809,0.956140350877193,0.5432645814204268,19.143184236534264,30.533305007867455,32.300200437682015,0.944484344173426,0.5989387889477134,1.2536580121965286,0.9964953271028038,1.0,2.161747697532998,26.219731816022716,35.266769676303774,108,23.715822319109076,0.8305184428956585,0.04094492688464875,0.0470245746170131,1.0,0.9636767976278725,0.5276313043462546,15.084129753425568,33.39386382966721,19.546168860483846,0.7788994230869336,0.010391860818930801,0.02460627497490215,0.9946370119242459,0.8710686777920411,0.4055254750435013,13.037814205646871,31.83695769784559,30.656837766352346,0.9005389534819332,0.13511978830570054,0.09716640608930838,1.0,0.9933031959629941,0.7451602363810182,22.08197083487322,37.17704763514896,108
nbo2,28.621621057017016,0.882702716113053,0.0633671894769229,0.7547679514867204,0.974025974025974,1.0,0.721891100210676,29.29759816054909,28.68295155627699,25.84076774001032,0.8708470660252343,0.0450182956222284,0.6982896063853647,0.967741935483871,0.9846244131455397,0.4556545381961075,25.518697662411263,27.12232711189418,29.684481393571552,0.8978841100577131,0.16075368334215107,0.9683116047347148,0.9822327044025156,1.0,1.3390876434427335,30.99605596848415,30.347572680387447,27,27.203297470493748,0.8630650081298125,0.1627803820519042,1.1262490593318923,0.9726027397260274,1.0,0.8528028654224418,24.56158670637556,31.99471889984736,26.11955598811187,0.8511436056236175,0.0643601675100124,0.9684972541884846,0.95160031225605,0.9666666666666668,0.46898772196061195,21.09183761748293,27.155810798325124,29.1300170126675,0.8959098127643876,0.48023854258400334,1.1476759063722577,0.9834699453551912,1.0,2.284934907552045,28.30471850650408,33.70475538669264,27,25.586835165050637,0.7974172214504284,0.0377940140516027,0.0288794755260254,1.0,0.9666666666666668,0.3806934938134405,19.25492296764492,33.79311136558803,19.47219325922571,0.7432817611993919,0.02545102438025195,0.022758975605323098,1.0,0.871244131455399,0.306558988428169,14.430162003517538,33.26164126152079,31.3416949419869,0.8229476735908892,0.10308257885616005,0.0698081402289743,1.0,1.0,0.48211979879094624,28.10359317493048,34.33439001311615,27
nbs2,29.467887810303207,0.9021273058616274,0.06321859870447805,1.0577862408804117,0.9658094681472823,1.0,0.8071972447029738,28.244967163826292,32.79106860519697,26.43124103989303,0.8845314432901786,0.0275738797593656,0.8813399439311134,0.942231308411215,0.9905660377358492,0.5445656288620602,23.51821734515923,28.35285990348493,33.247585696966155,0.91089772543238,0.1586639298667957,1.2463810629118415,0.982326892109501,1.0,1.2542229066920894,31.50356562817434,36.299066328102725,54,27.01050206825174,0.8794219213503477,0.1099053375632786,1.1928965060837502,0.9768346595932803,0.9716981132075472,1.2320448339676,24.718593249318495,29.860064008872587,25.088134978981813,0.8562063210354256,0.049674092176529426,1.0876814272698474,0.9537037037037036,0.9490771123872025,0.678922627443449,20.81028643186159,27.626397820604655,29.169007544521666,0.9020380600409839,0.3699473021363859,1.3122475315923672,0.991150442477876,0.982608695652174,2.14280348884472,28.824347361082733,35.239575801905595,54,23.347462604473524,0.792383541261189,0.0475991089893302,0.04836129594621015,1.0,0.9180734856007944,0.507187637101272,17.23149434783042,34.27703740129955,21.077483906846894,0.7437786230458201,0.0156236884190053,0.026314604063294222,1.0,0.8535982008995502,0.45703446537600967,15.190651743776908,33.45144187068813,28.065862952191427,0.8366480169832999,0.0962391457951201,0.0812559189948842,1.0,0.972234873129473,0.652390000666315,20.766247514085123,34.81328378998566,54
nbse2,31.25388110906102,0.9293509412491339,0.049287953123358305,1.016803451603979,0.9743589743589745,1.0,0.7264774829085388,30.40299032459584,32.77526344999471,28.719863266495977,0.9173723496294515,0.025751771038293375,0.7817889236736929,0.9587266680969749,0.9885668276972626,0.4396969503942578,24.176845764796866,30.692989066979987,33.08812741799081,0.9381016281705411,0.13083906083922586,1.162866675500393,0.9852111897390534,1.0,1.388370400978988,31.85001577301679,35.22458676799831,54,28.971604187416524,0.9156670027172422,0.0912806021711534,1.2260748961504033,0.9914161508989097,0.9869306087696892,0.7380248678633494,22.260798600317177,34.054968510159874,26.11146625420951,0.8975268323009397,0.04718797804843923,1.0915267627897034,0.9850746268656716,0.9521377995642701,0.4923764202762261,19.501976369637305,31.15107356040739,32.213264983904665,0.9352893338448431,0.3520175525648986,1.3278042609982967,1.0,1.0,2.0477678150221994,27.356139988982605,37.247758176475394,54,24.291758183820136,0.8435752797008276,0.033001866951739046,0.05029154551325765,1.0,0.9642401021711366,0.4330127018922193,16.626766162025966,35.234466342933494,20.845834902501423,0.8044901709397234,0.008549084664494775,0.02373054192068625,1.0,0.8753831417624521,0.36300445317987917,13.852473826203536,31.36112973435013,30.363337394332532,0.8852164238776516,0.13096934217036343,0.09955635816025954,1.0,0.9903918411164788,0.52572183712331,20.61181512075463,36.809860241106804,54
nbte2,26.49124607993005,0.8951331626543404,0.040649168825775295,0.8818619641189168,0.9394119173866291,1.0,1.0767585464163876,25.006525810417966,27.135255984174073,24.785252093365987,0.8744311460914116,0.02395481230626275,0.7596718046210037,0.9081937799043062,0.9929761904761903,0.6815364312212424,22.118948716326802,25.695676356714262,28.399113386261842,0.9057939150288878,0.1215055257603974,1.0380542730941433,0.9744932432432433,1.0,1.6189775314261645,29.0017149310967,31.411190929064226,54,26.97053827288799,0.8938205206076051,0.0487091038746471,1.041573631080897,0.9747416762342136,0.9927536231884058,1.4608900475722315,22.693074521443272,32.21556259471506,24.889897569304715,0.8732367584620421,0.021239792371229475,0.908908087372034,0.959828548644338,0.9676470588235295,0.605503122547767,20.563036886990012,27.279284658644144,31.00826334528316,0.9149342502037968,0.1618598920483232,1.2641495798458302,0.989692001987084,0.9949238578680204,1.8930162782472377,26.66655562845411,33.933378922975635,54,24.447757960090357,0.8322683071274035,0.021552642453157703,0.03883214809330385,1.0,0.9424430641821946,0.5324019404965692,16.602504008825434,33.9621163814046,20.50520680698734,0.7897713700894673,0.010624316968643426,0.027775057380235176,1.0,0.887111801242236,0.37172144890993464,14.356279432756264,32.92677195615744,28.712161257792495,0.8623467706012657,0.06775027724104583,0.07922977956903998,1.0,0.9853233281836239,0.7776520146375766,19.322697835890338,35.5541521038532,54
pbse2,36.4248479215978,0.9457922154509484,0.0133977987717844,1.0374637670727505,0.9935483870967742,0.9947368421052633,0.4892460547900816,30.26684991788894,38.698489052211336,33.943759319900366,0.9426044227081486,0.0119226414759805,0.9681774386485491,0.9792206390328152,0.9856536502546689,0.3780547756389635,26.30247705879792,37.145737122590575,37.91015664922661,0.9485863914544284,0.026332306775518,1.2119754224904393,1.0,0.9947368421052633,0.7228485643502579,32.54352037731355,39.84445047396261,27,33.482272102827594,0.941840679382572,0.0229630475196758,1.010793175656358,0.9894179894179894,0.9870967741935484,0.5564866749122019,23.41124274267875,36.390357148192535,30.04016014981925,0.9281192819598906,0.0189286015574139,0.9650833443728082,0.9739864864864864,0.9335314091680815,0.3784664187445803,20.23046629346205,36.15630161564483,36.119753190810535,0.9446086516015602,0.03261837194815635,1.0820806356806374,0.9895012400110224,0.9947368421052633,2.7574426968760912,32.20933236311252,38.256853367215186,27,31.89692004316332,0.9010903734960202,0.0045508804448541,0.0272195441953538,1.0,0.9894736842105264,0.3646624787447364,17.833754583718104,36.61682254327237,26.042101113985268,0.8424551860692951,0.0027639610067255503,0.02291510541386535,0.9973821989528796,0.8983870967741936,0.31893076323408814,14.44765385207036,36.25073980432988,35.98770201128853,0.9051076711422025,0.06879061786317185,0.0528186461764005,1.0,1.0,0.43538607436916255,29.695231210194805,38.12316776325709,27
pbte2,32.045111590974905,0.9270119359921984,0.1535217774470632,1.0279940268917254,0.9894179894179894,0.9895287958115184,1.1140942644815806,24.14938295551891,35.13818668838936,26.821038637580607,0.9017003875811642,0.01818359726524285,0.7075519524841416,0.985,0.9738219895287958,0.9306432766056658,21.04745240914432,33.22781475492524,33.33436171672952,0.941210719478383,0.32862758678472226,1.180129268624436,0.9947368421052633,0.9973821989528796,3.005995496218664,26.967981606747422,37.09065220715457,27,28.17817864662213,0.9140128881083984,0.1224314809128496,1.176130968676507,0.9946236559139784,0.9685863874345548,2.179449471770337,18.477592720587392,37.36509834016236,24.318362170666106,0.867220559159902,0.019149476646520502,0.9610001942116874,0.9779599271402549,0.9293193717277487,1.0405134385044188,17.755162708125447,36.58772590060043,35.740800331159605,0.9366055722977322,0.4425411480741704,1.2474832709334733,1.0,0.9947643979057592,5.153941494140464,25.29896126101313,37.8550250155202,27,24.708554246493108,0.8625075808057238,0.0793251185408226,0.0366252606181778,1.0,0.9581151832460733,0.5227083734893168,14.531188756214796,35.114387344987286,18.836658211570267,0.7746077616871864,0.01494213116043315,0.019287346777881402,1.0,0.8324607329842932,0.32602808196103356,12.373397949280005,34.7428700200182,34.08917183190596,0.8937923753548953,0.1118172902313941,0.08214835127019049,1.0,0.9895287958115184,1.1155271506219964,24.679743939909898,35.44373764753669,27
rete2,31.42151247067877,0.9554837525540646,0.0708617970534327,0.9275566771106186,0.993103448275862,1.0,0.7174300539794393,27.18861327103648,37.51784974447996,30.821776545914894,0.9468383807570322,0.0373627661268976,0.7570556589576921,0.9916666666666668,0.9930066510172144,0.4696410791752015,23.73092454427438,32.87603706454949,38.3414071190416,0.9669950120663597,0.17573155441505525,1.0105313057968806,1.0,1.0,1.3511541349394862,32.720542921885496,40.204289770709934,27,30.784687969160014,0.9496752317714506,0.1240316350718645,0.9915258702411798,1.0,0.9930555555555556,1.4348601079588783,21.593220050288213,37.41336024525215,26.22042902117215,0.9249463695292846,0.04290127925236395,0.8854918207168088,0.992590966467263,0.9790199530516431,0.39119854096345685,18.54579279027875,34.5947097067154,35.55096824626912,0.9624630138453945,0.23681627387696197,1.1478843039368976,1.0,1.0,3.057950022900968,22.633863344497627,39.71769201894929,27,24.034920961445422,0.9021939828768258,0.1116735827341554,0.0707084070585979,1.0,0.9663865546218487,0.3908679799852858,13.395356306574024,35.72094193603205,19.970058509653605,0.8321584846789368,0.0281804736596998,0.02393982282129775,1.0,0.8784722222222222,0.3045075049175572,12.06582331784983,34.41810806476273,33.34905924859416,0.9329676000625771,0.1935927219661199,0.1175382847243047,1.0,0.9915966386554622,0.7613475578060488,19.120413221993445,37.40943460369313,27
rus2,29.18582796400481,0.8843140862104386,0.0470762759158779,1.3105676498256131,0.96,0.95,1.2621094857350137,26.27192470167208,33.24078668602168,27.098175619627433,0.8544872495486475,0.017409083117979653,0.8578815405815945,0.9420289855072465,0.9393939393939394,0.49956502687235105,21.81022118987243,27.757202203789763,32.165108802129424,0.9023813397950937,0.1661228587028209,1.400644455586526,0.9802721088435373,0.9696969696969696,1.6346298089073013,29.268375291981197,35.867557069970886,27,25.845811258142582,0.8540690892034247,0.1414366434246961,1.2897290906739975,0.95,0.9242424242424242,1.7159383568311668,23.0864707332786,28.834365152679773,23.95909928356707,0.8211983318984213,0.0762037571555491,1.1953924102711881,0.9251918158567775,0.8939393939393939,0.7703274367816243,20.321927988272627,26.90170683332159,28.646868826601846,0.8654751814836479,0.4449504071184307,1.42177578953372,0.977312174559881,0.9522727272727273,2.2395211070389833,25.931908233833852,29.82778483735331,27,23.29787051184736,0.7778632833882282,0.0455989708625935,0.0485294369531438,0.9914529914529916,0.9191919191919192,0.4751909633114914,18.35353033339174,34.313666487074514,21.059146048673455,0.72206136488175,0.0172374402902378,0.0219858715920627,0.9809909909909911,0.8626262626262626,0.428286965208812,15.25039481085598,31.053816364779983,26.71756298708815,0.8145527009485634,0.1341182097786631,0.0681614933264121,1.0,0.9506313131313131,0.5217720216341201,21.114751096288572,35.88732470841859,27
sno2,28.91765125494675,0.9231575449706838,0.0830548631802657,0.950077637328589,0.96875,0.9857142857142858,1.2025613689761725,22.27832420429569,32.91101261603408,26.178950406846873,0.9019854093267488,0.0134456221473049,0.6568888774495161,0.9534183919114105,0.9703296703296703,0.5682236033051632,19.398120042978306,31.295022883732603,32.02247194961856,0.9328899755508566,0.20433935771799216,1.1655753355660576,0.9783397353819889,1.0,3.086336197112982,27.616895477659636,34.15725275047304,27,28.429109122204284,0.9175610006473436,0.1831435955094265,1.2454595625186606,0.9846153846153848,0.9846153846153848,1.3273676061682242,19.36372020987281,32.720233522186405,24.579441793100674,0.8793936685777751,0.024445094943063,1.1333729255743568,0.9694496268656716,0.9692307692307692,0.3695610161332674,18.610594450401777,31.005299037595357,31.55723212220513,0.9280969903482489,0.5703599359545357,1.330287774410856,1.0,0.9928571428571429,4.176217095730718,22.04087808185119,37.647426820478884,27,24.478700478139828,0.8522802473903093,0.0271097350775478,0.0361869001683277,1.0,0.9428571428571428,0.3535533905932738,16.625996131232352,35.3113719644294,21.98176785791861,0.8049383920638503,0.00976994008115185,0.026950177144401552,1.0,0.8967032967032966,0.2895313757033451,15.139939409203413,33.00610441347822,29.44378876969012,0.8811166873139179,0.109998747919223,0.08468491956146995,1.0,0.976923076923077,0.3960932498550998,18.55120455674922,35.87675800423002,27
sns2,26.008882033443367,0.8970817330147544,0.0446768586511336,1.1143582746490492,0.9052631578947368,0.9583333333333334,0.7822661302315617,30.820966524572132,25.99300548831071,25.007918750873525,0.8936699120504227,0.030618591476547004,0.8961811630469046,0.8333333333333334,0.921875,0.5750203842015549,28.40334845032988,24.771143344437206,29.504939639403766,0.9138371220652024,0.0563982023850888,1.2483554037447173,0.9444375848870231,0.9826484681283577,0.9859271718893269,31.875347384473248,30.04168715607034,27,28.91928528899858,0.9073388861610732,0.0319943151389966,1.3627968921179716,0.958904109589041,0.9072164948453608,0.8701395618766321,22.642818481636176,35.40467228303015,26.764582457319083,0.8885896253784227,0.029945178075455797,1.263152476972835,0.94953544609902,0.8238294673539519,0.5159132088577129,20.086472275992726,31.939071084401707,33.16576145033153,0.9143040008745082,0.04434730558913485,1.4310678705882893,0.975609756097561,0.9366197183098592,2.314344465894842,30.527494538758084,36.66941905593225,27,26.50740629039603,0.8509513249154049,0.0157123779474518,0.0283471910590505,0.9620253164556962,0.9154929577464788,0.4755948656056709,16.388807501250703,35.61758481160948,22.195389849547183,0.7852475761218847,0.01146014874700085,0.0211888184718736,0.9343877551020408,0.8555249019892551,0.33186628994061323,14.735308183693945,35.44051806393082,33.1226062248776,0.8590544124118185,0.0882553417485608,0.0698056764071967,1.0,0.9637564432989691,0.8597252738981624,25.43924137961195,36.200755350121256,27
