model,structure,level,noise_std,kl_before,kl_after,fft_before,fft_after
nafnet,nbte2_Vacancy-Anion-12A.png,2,0.012260595336556435,0.022684373729121174,0.023730713839968425,0.7617411900514327,0.1295586107193066
nafnet,nbte2_Vacancy-Anion-12A.png,4,0.01200947631150484,0.04509755181184463,0.033927513313109434,0.7265264387527391,0.14185769283615435
nafnet,nbte2_Vacancy-Anion-12A.png,8,0.012140698730945587,0.03499316032948779,0.02392831148573992,0.7594246542706805,0.13204005928839016
nafnet,nbte2_Vacancy-Anion-12A.png,12,0.011799991130828857,0.4765185745684689,0.06837295141926303,0.7364543847163486,0.13325414739650954
nafnet,nbte2_Vacancy-Anion-12A.png,16,0.011173177510499954,0.49630453671302377,0.09833175894824683,0.7238722255716009,0.14730051950785417
nafnet,nbte2_Vacancy-Anion-12A.png,20,0.011277804151177406,0.866319618133969,0.1254093760045142,0.9313463318086366,0.13400318240504744
nafnet,nbte2_Vacancy-Anion-12A.png,28,0.011254442855715752,0.8846511882401095,0.16190424607039947,0.9122440263241055,0.13472423344862774
nafnet,nbte2_Vacancy-Anion-12A.png,36,0.01059682946652174,0.9163057617067474,0.18338323072789056,0.9584736816393826,0.1773808673366026
nafnet,tis2_Vacancy-Anion-12A.png,1,0.018510689958930016,0.03809325862524393,0.036026482565416997,1.0901086826853479,0.0906642874790502
nafnet,tis2_Vacancy-Anion-12A.png,2,0.018557080999016762,0.03631796704960744,0.03671943086808014,1.24482373454943,0.11071584711885281
nafnet,tis2_Vacancy-Anion-12A.png,4,0.01903044618666172,0.039049076532952254,0.0372108395905602,1.010350648141647,0.08256303293191035
nafnet,tis2_Vacancy-Anion-12A.png,8,0.018225496634840965,0.02790540118739855,0.038050761595980614,1.16203296656422,0.10763961418807648
nafnet,tis2_Vacancy-Anion-12A.png,12,0.018098412081599236,0.0393188620523755,0.03925463582326831,1.0846941647454864,0.1033840194741858
nafnet,tis2_Vacancy-Anion-12A.png,16,0.020541615784168243,0.06424749737270687,0.05246791231852866,0.9011561149368323,0.11118087410412085
nafnet,tis2_Vacancy-Anion-12A.png,20,0.01836373656988144,0.03249095090810687,0.03860352002805669,1.1306441141962975,0.09972169144532421
nafnet,tis2_Vacancy-Anion-12A.png,28,0.01890578120946884,0.03514462581520893,0.0377065876828389,1.112076940375333,0.09003009442111198
nafnet,tis2_Vacancy-Anion-12A.png,36,0.01755574904382229,0.036625045217015616,0.03955368929849157,1.1399466004194194,0.1272446499116061
nafnet,tise2_Adatom-Li.png,1,0.015339896082878113,0.03743043686955192,0.04066940466477544,1.5242020911234362,0.17040726893016744
nafnet,tise2_Adatom-Li.png,2,0.015465623699128628,0.026299641516769428,0.03136903382135357,1.5073570884743455,0.1614418245144072
nafnet,tise2_Adatom-Li.png,4,0.01524277962744236,0.030483333721913797,0.034417193823483516,1.5184680468356537,0.17051934490535522
nafnet,tise2_Adatom-Li.png,8,0.015069222077727318,0.029577196903768598,0.03218214920415189,1.5046578027370827,0.18103810706854184
nafnet,tise2_Adatom-Li.png,12,0.015293746255338192,0.037482766008800954,0.03888547515122746,1.0479234159840143,0.11041009783312254
nafnet,tise2_Adatom-Li.png,16,0.01927834004163742,0.34405499853717103,0.2701501987181257,1.4045453006122066,0.18751740915060247
nafnet,tise2_Adatom-Li.png,20,0.016299651935696602,0.06995262550349415,0.054318929850837305,1.4418717500267344,0.14872557772506487
nafnet,tise2_Adatom-Li.png,28,0.018180489540100098,0.3101730823773342,0.2521760665321953,1.372288769983341,0.17273681121950457
nafnet,tise2_Adatom-Li.png,36,0.014419004321098328,0.0477952797249901,0.03800451650838039,0.7973994374359629,0.14527002691348787
nafnet,tite2-B_Cu_doped.png,1,0.008859935216605663,0.061575411886301966,0.04036619895857796,1.198408356065557,0.13482052788025264
nafnet,tite2-B_Cu_doped.png,2,0.008548456244170666,0.6518620354379284,0.06638692326525435,1.1777045077502057,0.13685160649322126
nafnet,tite2-B_Cu_doped.png,4,0.00860714353621006,2.4911309061522937,0.15261081121935657,1.1739428279621404,0.1386175071459025
nafnet,tite2-B_Cu_doped.png,8,0.007962316274642944,1.5728384230854557,0.21807103798651484,0.9241705400961988,0.14817569914106057
