psnr,ssim,kl,fft_err,frac_damaged,psnr_dmg,mae_dmg,psnr_undmg,mae_undmg,col_precision,col_recall,col_rmse,n_cols_target,n_cols_pred,defect_sites,defect_preserved_frac,vacancy_preserved_frac,anom_preserved_frac,vacuum_phantom_frac,seg_precision,seg_recall,psnr_missed_dmg,frac_edited,regime,structure,family,op,level
39.665623972776665,0.9453034820889356,0.00510170677474244,0.02987393364142894,0.006990570979570456,32.53849868871745,0.01942806809850291,39.79473231868715,0.0074876071450430525,1.0,1.0,0.3236694374850748,105,105,30,1.0,1.0,,0.0,0.09006920039129017,0.9314349943799176,31.543132954812407,0.07229177579884756,permissive,mose2-A_Doped-Na.png,mose2,A,1
34.41250729802987,0.8832548270783228,0.007929691711915914,0.5635843439382152,0.04906446911569291,25.77611325306103,0.0253014335756845,36.1215896241816,0.012006061432362578,0.9941520467836257,0.9941520467836257,0.4058397249567139,171,171,5,1.0,1.0,,,0.058177892803025225,0.9475810855083543,14.12846624493644,0.7991448411847915,permissive,mose2-B_Adatom-K.png,mose2,A,1
31.274606937304306,0.8308781034818746,0.02450555974811942,0.1733655407105921,0.2108802349007673,27.290062571806622,0.027260635627053765,33.505010276744954,0.016716987075343567,1.0,1.0,0.8684962373468951,175,175,8,1.0,1.0,1.0,0.0,0.38261155394855784,0.5323576492110679,25.260231419869193,0.29341431265806506,permissive,mose2-B_Doped-Na.png,mose2,A,1
34.15843028822649,0.8500652456655303,0.004672752800035246,0.07955788491118912,0.024015174246645805,24.188151251417498,0.03902691832379118,35.2362410221769,0.013663963328002902,0.9894736842105263,1.0,0.7145896010104964,188,190,3,1.0,,1.0,,0.9931740614334471,0.16231593038821954,25.914853390310334,0.003924836040979039,tight,mose2-B_V_adatom.png,mose2,A,1
31.19791259206326,0.8946941475393347,0.08755578494081662,1.2533948739762566,0.2322716616543134,29.085437034496103,0.029149505551445264,32.110577912009866,0.02037220917853497,1.0,0.9894179894179894,0.38695299497594743,189,187,10,1.0,1.0,1.0,0.0,0.2384345357040408,0.9999490243255919,,0.9741031045016458,permissive,mote2-A_Anti-2M.png,mote2,A,1
33.08844593377933,0.8794806744294601,0.012360153339191094,1.1911268594629967,0.4372611238722205,32.09786516010947,0.01962382761355297,34.05250968803801,0.01579448170733271,1.0,1.0,0.3689854126409119,213,213,0,,,,,0.4500202904610239,0.9909288333125734,30.766814584605466,0.9628335977645693,permissive,mote2-A_Ti_doped.png,mote2,A,1
38.319351728784994,0.9487188285353491,0.015763201860761772,0.03161611343276091,0.0187698414521531,31.615342408732545,0.02124288554433626,38.63651337108605,0.008563243116627428,1.0,1.0,0.276172385369497,118,118,24,1.0,1.0,,0.0,0.09464880572684102,0.8171582425651696,30.707138793284294,0.1620509686993196,permissive,mote2-B_V_adatom.png,mote2,A,1
38.02822457949006,0.9346650919142157,0.0006878380232057684,0.024854161356885396,0.0058117364917326325,30.938277374060085,0.02128807177303337,38.134017280448454,0.009383507989278629,1.0,1.0,0.3321819194149599,145,145,30,1.0,1.0,1.0,,0.0,0.0,30.93827721999302,0.06791232317849152,permissive,mote2-B_Vacancy-Anion-06B.png,mote2,A,1
34.078205699244236,0.852099149547868,0.024299739414985096,0.3024437505373976,0.15994559569655847,31.088469972711735,0.02197616112948407,34.985856976329046,0.013901199140128754,1.0,1.0,0.29070094986690553,71,71,6,1.0,,1.0,0.0,0.44357017139307464,0.9005751848808545,29.70861997495795,0.3247356195366465,permissive,nbo2_Defect-Free.png,nbo2,A,1
35.84403299980801,0.8822036083680784,0.014923755082976881,0.19641982590221607,0.046149358075750414,32.22704723299012,0.019116216791599062,36.12612412363612,0.012073781020195502,1.0,0.9905660377358491,0.40237390808147827,106,105,15,1.0,1.0,1.0,0.0,0.1379352484702473,0.8839785186842695,31.15091360958289,0.295755012895281,permissive,nbs2_Anti-Metal.png,nbs2,A,1
32.03473167834162,0.8498238892037516,0.019627374535699738,0.519090947464424,0.2576835996292768,30.625328163799175,0.022679978417599174,32.65495722378733,0.015586634259173143,0.9504132231404959,1.0,0.47548602137364576,115,121,28,1.0,1.0,,,0.4060204444258628,0.9729496864167352,25.198979181128177,0.6174890474014524,permissive,nbs2_Vacancy-Metal.png,nbs2,A,1
34.92157505297507,0.8907264624885197,0.013810841721556564,0.14758345006249868,0.07488479815101631,32.08242189145521,0.01941590284749893,35.258705586286084,0.013538855823453074,1.0,1.0,0.2626128657194451,145,145,40,1.0,1.0,1.0,,0.3431325232795821,0.7739322533136966,31.018820534383124,0.16890197413532682,permissive,nbse2_Cu_doped.png,nbse2,A,1
32.79820027177402,0.892049218483081,0.0013774265910135623,0.21945272476680927,0.05753858842371264,23.691995062137067,0.03328624326004461,35.284658933564884,0.012789219606071048,0.9852941176470589,0.9925925925925926,0.5254706490234013,135,136,31,1.0,1.0,1.0,,0.193412170735421,0.7939497479061628,18.17723945532977,0.2361937596800721,permissive,nbse2_Vacancy-Anion-03.png,nbse2,A,1
28.348493514527036,0.8756986604920693,0.007003629888248317,0.356820329380478,0.054897087039944184,25.445437782030442,0.02582149757049396,28.59533476741187,0.016949692100718037,0.9340659340659341,1.0,1.2271439821557928,170,182,4,0.75,0.6666666666666666,1.0,0.0,0.09926673092811898,0.9161966796409564,15.92307528726173,0.5066806209663353,permissive,nbte2_Vacancy-Anion-12A.png,nbte2,A,1
28.53163206785596,0.8807478334603961,0.014119639505619045,0.40048230486882397,0.19158599337170765,22.286748658568378,0.034932976381057426,34.75150098810451,0.0142370297399993,0.9944444444444445,0.988950276243094,1.4338291117799602,181,180,11,1.0,1.0,1.0,,0.2703501436311538,0.8557739362004803,14.31317110442791,0.6064516832373975,permissive,nbte2_Vacancy-Metal.png,nbte2,A,1
27.359729046129146,0.9002736796115824,0.025528130558361402,0.11545454693981434,0.04766799132947977,14.676645929515239,0.09193233647543093,36.509355765883555,0.011203614540598811,1.0,0.9894736842105263,0.371884218998905,190,188,7,1.0,,1.0,0.0,0.09633437016166153,0.5234377960513851,11.508510803733706,0.2590065028901734,permissive,pbse2_Defect-Free.png,pbse2,A,1
34.6181349712413,0.9059423386415018,0.07938264035926165,0.10375221612994573,0.033934794444823696,25.746800525377353,0.029730871522659397,35.78578191004566,0.012561849603629483,1.0,0.9790575916230366,0.2736170867479365,191,187,8,1.0,,1.0,0.0,0.061679716104320395,0.48353858986310777,23.270761839223614,0.26603207163586656,permissive,pbte2_Vacancy-Metal.png,pbte2,A,1
37.941001012906426,0.9525068426106744,0.009330067660436389,0.09955679208515134,0.005791204621157819,20.103998648787,0.06043825634054414,39.79962769103398,0.007586012810824983,0.9754098360655737,1.0,1.130181810316264,119,122,30,1.0,1.0,,0.0,0.13026819923371646,0.7426283218056061,15.475359818513061,0.03301429354471476,permissive,rete2_Defect-Free.png,rete2,A,1
32.605133714132236,0.7963525614914244,0.02301682601838501,0.2990256746055263,0.214015195520342,30.780236918675328,0.02189202982074064,33.27130661969095,0.01677347578511195,0.9914529914529915,0.9666666666666667,0.44528177828086063,120,117,0,,,,,0.41616139140753927,0.8122172764448304,28.98777160084066,0.41769093148075004,permissive,rus2_Anti-Anion.png,rus2,A,1
