structure,op,level,family,h,w,mean,std,min,max,frac_sat
tis2_Nb_doped.png,A,12,tis2,669,579,42.69609069824219,36.5751953125,0.0,255.0,2.5816378426801533e-06
tis2_V_doped.png,A,12,tis2,669,579,55.830078125,44.761024475097656,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Anion-03.png,A,12,tis2,669,579,42.41691207885742,33.943275451660156,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Anion-06A.png,A,12,tis2,669,579,52.035400390625,36.43381881713867,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Anion-06B.png,A,12,tis2,669,579,52.46816635131836,42.43669891357422,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Anion-09A.png,A,12,tis2,669,579,65.72411346435547,44.65407943725586,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Anion-09B.png,A,12,tis2,669,579,36.9995231628418,26.08110237121582,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Anion-12A.png,A,12,tis2,669,579,56.07763671875,40.15359878540039,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Anion-12B.png,A,12,tis2,669,579,56.031063079833984,38.30345916748047,0.0,255.0,2.5816378426801533e-06
tis2_Vacancy-Metal.png,A,12,tis2,669,579,46.85823440551758,39.30416488647461,0.0,255.0,5.163275685360307e-06
tis2_Zr_doped.png,A,12,tis2,669,579,51.30479431152344,38.68368911743164,0.0,255.0,2.5816378426801533e-06
tise2_Adatom-K.png,A,12,tise2,707,612,87.24369049072266,45.07516098022461,0.0,255.0,4.622310970592857e-06
tise2_Adatom-Li.png,A,12,tise2,707,612,62.09743881225586,41.607383728027344,0.0,255.0,2.3111554852964287e-06
tise2_Adatom-Na.png,A,12,tise2,707,612,88.15910339355469,45.687339782714844,0.0,255.0,6.933466455889286e-06
tise2_Anti-Anion.png,A,12,tise2,707,612,64.1545639038086,35.70515060424805,0.0,255.0,2.3111554852964287e-06
tise2_Anti-Metal.png,A,12,tise2,707,612,79.69883728027344,42.926082611083984,0.0,255.0,4.622310970592857e-06
tise2_Cu_doped.png,A,12,tise2,707,612,55.50067138671875,36.316444396972656,0.0,255.0,2.3111554852964287e-06
tise2_Defect-Free.png,A,12,tise2,707,612,53.39739990234375,31.119625091552734,0.0,255.0,6.933466455889286e-06
tise2_Nb_doped.png,A,12,tise2,707,612,84.17942810058594,44.289913177490234,0.0,255.0,2.3111554852964287e-06
tise2_V_doped.png,A,12,tise2,707,612,72.12068176269531,49.297584533691406,0.0,255.0,4.622310970592857e-06
tise2_Vacancy-Anion-03.png,A,12,tise2,707,612,74.77620697021484,44.051300048828125,0.0,255.0,2.3111554852964287e-06
tise2_Vacancy-Anion-06A.png,A,12,tise2,707,612,85.39994812011719,47.574790954589844,0.0,255.0,2.3111554852964287e-06
tise2_Vacancy-Anion-06B.png,A,12,tise2,707,612,88.21278381347656,48.01118850708008,0.0,255.0,4.622310970592857e-06
tise2_Vacancy-Anion-09A.png,A,12,tise2,707,612,62.58890151977539,41.7186164855957,0.0,255.0,2.3111554852964287e-06
tise2_Vacancy-Anion-09B.png,A,12,tise2,707,612,78.7625732421875,49.959983825683594,0.0,255.0,4.622310970592857e-06
tise2_Vacancy-Anion-12A.png,A,12,tise2,707,612,80.91767883300781,45.98908996582031,0.0,255.0,2.3111554852964287e-06
tise2_Vacancy-Anion-12B.png,A,12,tise2,707,612,55.129478454589844,42.867610931396484,0.0,255.0,2.3111554852964287e-06
tise2_Vacancy-Metal.png,A,12,tise2,707,612,53.915618896484375,36.034324645996094,0.0,255.0,2.3111554852964287e-06
tise2_Zr_doped.png,A,12,tise2,707,612,83.935546875,47.21409225463867,0.0,255.0,4.622310970592857e-06
tite2-A_Defect-Free.png,A,12,tite2,748,648,64.68753051757812,44.99086380004883,0.0,255.0,2.0631148082128472e-06
tite2-A_Vacancy-Anion-03.png,A,12,tite2,748,648,58.23190689086914,48.326576232910156,0.0,255.0,2.0631148082128472e-06
tite2-A_Vacancy-Metal.png,A,12,tite2,748,648,74.47309875488281,46.5324821472168,0.0,255.0,6.189344424638542e-06
tite2-B_Adatom-K.png,A,12,tite2,747,647,44.108402252197266,45.734344482421875,0.0,255.0,6.207209052593683e-06
tite2-B_Adatom-Li.png,A,12,tite2,747,647,43.89264678955078,44.13376235961914,0.0,255.0,2.069069684197894e-06
tite2-B_Adatom-Na.png,A,12,tite2,747,647,45.67924880981445,45.32255172729492,0.0,255.0,2.069069684197894e-06
tite2-B_Anti-Anion.png,A,12,tite2,747,647,41.13367462158203,42.4256706237793,0.0,255.0,4.138139368395788e-06
tite2-B_Anti-Metal.png,A,12,tite2,747,647,38.322471618652344,36.943824768066406,0.0,255.0,2.069069684197894e-06
tite2-B_Cu_doped.png,A,12,tite2,747,647,44.22775650024414,45.79386901855469,0.0,255.0,8.276278736791576e-06
tite2-B_Defect-Free.png,A,12,tite2,747,647,43.348419189453125,44.5115852355957,0.0,255.0,2.069069684197894e-06
tite2-B_Nb_doped.png,A,12,tite2,747,647,47.83854675292969,47.445316314697266,0.0,255.0,2.069069684197894e-06
tite2-B_V_doped.png,A,12,tite2,747,647,41.210697174072266,43.162696838378906,0.0,255.0,2.069069684197894e-06
tite2-B_Vacancy-Anion-03.png,A,12,tite2,747,647,34.860992431640625,40.65920639038086,0.0,255.0,2.069069684197894e-06
tite2-B_Vacancy-Anion-06A.png,A,12,tite2,747,647,39.592018127441406,43.384342193603516,0.0,255.0,2.069069684197894e-06
tite2-B_Vacancy-Anion-06B.png,A,12,tite2,747,647,40.707157135009766,43.72818374633789,0.0,255.0,2.069069684197894e-06
tite2-B_Vacancy-Anion-09A.png,A,12,tite2,747,647,29.789615631103516,37.06586456298828,0.0,255.0,2.069069684197894e-06
tite2-B_Vacancy-Anion-09B.png,A,12,tite2,747,647,36.26317596435547,39.753150939941406,0.0,255.0,4.138139368395788e-06
tite2-B_Vacancy-Anion-12A.png,A,12,tite2,747,647,40.74531173706055,42.02830123901367,0.0,255.0,2.069069684197894e-06
tite2-B_Vacancy-Anion-12B.png,A,12,tite2,747,647,29.630674362182617,31.573450088500977,0.0,255.0,2.069069684197894e-06
tite2-B_Vacancy-Metal.png,A,12,tite2,747,647,39.093994140625,49.57368087768555,0.0,255.0,2.069069684197894e-06
tite2-B_Zr_doped.png,A,12,tite2,747,647,33.73933410644531,39.84115982055664,0.0,255.0,2.069069684197894e-06
vo2_Defect-Free.png,A,12,vo2,550,476,86.7774658203125,51.825218200683594,0.0,255.0,3.819709702062643e-06
vo2_Vacancy-Anion-03.png,A,12,vo2,550,476,98.96363830566406,41.256980895996094,0.0,255.0,3.819709702062643e-06
vo2_Vacancy-Metal.png,A,12,vo2,550,476,76.77391815185547,51.379974365234375,0.0,255.0,3.819709702062643e-06
vs2_Adatom-Li.png,A,12,vs2,639,553,85.45935821533203,38.467674255371094,0.0,255.0,5.6598380720327595e-06
vs2_Adatom-Na.png,A,12,vs2,639,553,52.87783432006836,31.552921295166016,0.0,255.0,5.6598380720327595e-06
vs2_Anti-2M.png,A,12,vs2,639,553,55.38105010986328,34.300636291503906,0.0,255.0,2.8299190360163797e-06
vs2_Anti-Anion.png,A,12,vs2,639,553,84.55166625976562,39.35124969482422,0.0,255.0,2.8299190360163797e-06
vs2_Anti-Metal.png,A,12,vs2,639,553,85.2332992553711,44.093318939208984,0.0,255.0,2.8299190360163797e-06
vs2_Defect-Free.png,A,12,vs2,639,553,68.47600555419922,44.02643585205078,0.0,255.0,2.8299190360163797e-06
vs2_Mo_adatom.png,A,12,vs2,639,553,19.04329490661621,16.890300750732422,0.0,255.0,2.8299190360163797e-06
vs2_Nb_adatom.png,A,12,vs2,639,553,21.171730041503906,20.547027587890625,0.0,255.0,8.48975710804914e-06
vs2_V_adatom.png,A,12,vs2,639,553,33.28926086425781,21.097654342651367,0.0,255.0,2.8299190360163797e-06
vs2_Vacancy-Anion-03.png,A,12,vs2,639,553,78.58442687988281,41.94022750854492,0.0,255.0,2.8299190360163797e-06
vs2_Vacancy-Anion-06A.png,A,12,vs2,639,553,72.3875503540039,38.83155822753906,0.0,255.0,2.8299190360163797e-06
vs2_Vacancy-Anion-06B.png,A,12,vs2,639,553,81.86199951171875,44.66498565673828,0.0,255.0,2.8299190360163797e-06
vs2_Vacancy-Anion-09A.png,A,12,vs2,639,553,41.85111618041992,29.559608459472656,0.0,255.0,2.8299190360163797e-06
vs2_Vacancy-Anion-09B.png,A,12,vs2,639,553,82.94437408447266,41.685916900634766,0.0,255.0,5.6598380720327595e-06
vs2_Vacancy-Anion-12A.png,A,12,vs2,639,553,61.23197555541992,30.9873046875,0.0,255.0,2.8299190360163797e-06
vs2_Vacancy-Anion-12B.png,A,12,vs2,639,553,83.37850952148438,38.10569763183594,0.0,255.0,2.8299190360163797e-06
vs2_Vacancy-Metal.png,A,12,vs2,639,553,87.95880126953125,35.343505859375,0.0,255.0,8.48975710804914e-06
vse2-A_Adatom-Li.png,A,12,vse2,669,579,53.002052307128906,50.826927185058594,0.0,255.0,2.5816378426801533e-06
vse2-A_Adatom-Na.png,A,12,vse2,669,579,48.9630126953125,45.113162994384766,0.0,255.0,2.5816378426801533e-06
vse2-A_Anti-2M.png,A,12,vse2,669,579,56.09994888305664,47.54155349731445,0.0,255.0,5.163275685360307e-06
vse2-A_Anti-Anion.png,A,12,vse2,669,579,53.9144287109375,45.7041015625,0.0,255.0,2.5816378426801533e-06
vse2-A_Anti-Metal.png,A,12,vse2,669,579,53.43452453613281,44.56169509887695,0.0,255.0,2.5816378426801533e-06
vse2-A_Defect-Free.png,A,12,vse2,669,579,56.06724548339844,46.318721771240234,0.0,255.0,5.163275685360307e-06
vse2-A_Mo_adatom.png,A,12,vse2,669,579,49.613555908203125,44.417850494384766,0.0,255.0,5.163275685360307e-06
vse2-A_Nb_adatom.png,A,12,vse2,669,579,49.95488739013672,44.88688278198242,0.0,255.0,5.163275685360307e-06
vse2-A_V_adatom.png,A,12,vse2,669,579,54.25579833984375,45.84062194824219,0.0,255.0,7.74491352804046e-06
vse2-A_Vacancy-Anion-03.png,A,12,vse2,669,579,54.89036178588867,45.424556732177734,0.0,255.0,2.5816378426801533e-06
vse2-A_Vacancy-Anion-06A.png,A,12,vse2,669,579,47.38496780395508,44.76109313964844,0.0,255.0,2.5816378426801533e-06
vse2-A_Vacancy-Anion-06B.png,A,12,vse2,669,579,49.5523796081543,43.54776382446289,0.0,255.0,2.5816378426801533e-06
vse2-A_Vacancy-Anion-09A.png,A,12,vse2,669,579,47.087493896484375,43.37083435058594,0.0,255.0,2.5816378426801533e-06
vse2-A_Vacancy-Anion-09B.png,A,12,vse2,669,579,48.135597229003906,40.826175689697266,0.0,255.0,7.74491352804046e-06
vse2-A_Vacancy-Anion-12A.png,A,12,vse2,669,579,48.23423767089844,43.30540466308594,0.0,255.0,2.5816378426801533e-06
vse2-A_Vacancy-Anion-12B.png,A,12,vse2,669,579,43.28234100341797,38.367610931396484,0.0,255.0,2.5816378426801533e-06
vse2-A_Vacancy-Metal.png,A,12,vse2,669,579,46.07853698730469,44.662837982177734,0.0,255.0,5.163275685360307e-06
vse2-B_Adatom-Li.png,A,12,vse2,670,580,43.91035461425781,32.01799011230469,0.0,255.0,2.573340195573855e-06
vse2-B_Adatom-Na.png,A,12,vse2,670,580,102.42170715332031,37.95487976074219,0.0,255.0,2.573340195573855e-06
vse2-B_Anti-2M.png,A,12,vse2,670,580,36.748504638671875,26.283628463745117,0.0,255.0,5.14668039114771e-06
vse2-B_Anti-Anion.png,A,12,vse2,670,580,96.15980529785156,46.232582092285156,0.0,255.0,2.573340195573855e-06
vse2-B_Anti-Metal.png,A,12,vse2,670,580,73.75225067138672,39.56240463256836,0.0,255.0,2.573340195573855e-06
vse2-B_Defect-Free.png,A,12,vse2,670,580,102.99327850341797,45.95347595214844,0.0,255.0,5.14668039114771e-06
vse2-B_Int-Anion.png,A,12,vse2,670,580,84.53821563720703,52.336952209472656,0.0,255.0,2.573340195573855e-06
vse2-B_Int-Metal.png,A,12,vse2,670,580,58.07373046875,33.23326873779297,0.0,255.0,5.14668039114771e-06
vse2-B_Mo_adatom.png,A,12,vse2,670,580,40.438594818115234,26.551618576049805,0.0,255.0,5.14668039114771e-06
vse2-B_Nb_adatom.png,A,12,vse2,670,580,52.99045944213867,29.850788116455078,0.0,255.0,2.573340195573855e-06
vse2-B_V_adatom.png,A,12,vse2,670,580,37.839393615722656,27.636625289916992,0.0,255.0,2.573340195573855e-06
vse2-B_Vacancy-Anion-03.png,A,12,vse2,670,580,85.33634948730469,51.700462341308594,0.0,255.0,7.720020586721564e-06
vse2-B_Vacancy-Anion-06A.png,A,12,vse2,670,580,61.739933013916016,41.1168098449707,0.0,255.0,2.573340195573855e-06
vse2-B_Vacancy-Anion-06B.png,A,12,vse2,670,580,67.02281951904297,46.073829650878906,0.0,255.0,2.573340195573855e-06
vse2-B_Vacancy-Anion-09A.png,A,12,vse2,670,580,91.85903930664062,47.73073959350586,0.0,255.0,5.14668039114771e-06
vse2-B_Vacancy-Anion-09B.png,A,12,vse2,670,580,88.30787658691406,50.84514617919922,0.0,255.0,2.573340195573855e-06
vse2-B_Vacancy-Anion-12A.png,A,12,vse2,670,580,92.07355499267578,47.89860534667969,0.0,255.0,2.573340195573855e-06
vse2-B_Vacancy-Anion-12B.png,A,12,vse2,670,580,66.02224731445312,43.960208892822266,0.0,255.0,7.720020586721564e-06
vse2-B_Vacancy-Metal.png,A,12,vse2,670,580,96.8787612915039,46.49220657348633,0.0,255.0,2.573340195573855e-06
vte2_Adatom-Li.png,A,12,vte2,718,622,69.89083862304688,49.01166915893555,0.0,255.0,2.2391602253490853e-06
vte2_Adatom-Na.png,A,12,vte2,718,622,70.33772277832031,44.2254753112793,0.0,255.0,8.956640901396341e-06
vte2_Anti-Anion.png,A,12,vte2,718,622,38.509944915771484,26.642499923706055,0.0,255.0,2.2391602253490853e-06
vte2_Anti-Metal.png,A,12,vte2,718,622,69.79492950439453,51.131160736083984,0.0,255.0,6.717480676047255e-06
vte2_Defect-Free.png,A,12,vte2,718,622,44.27008819580078,34.613563537597656,0.0,255.0,4.4783204506981705e-06
vte2_Mo_adatom.png,A,12,vte2,718,622,57.735023498535156,40.987300872802734,0.0,255.0,4.4783204506981705e-06
vte2_Nb_adatom.png,A,12,vte2,718,622,54.2425537109375,38.66862487792969,0.0,255.0,2.2391602253490853e-06
vte2_V_adatom.png,A,12,vte2,718,622,87.8213119506836,47.22731018066406,0.0,255.0,2.2391602253490853e-06
vte2_Vacancy-Anion-03.png,A,12,vte2,718,622,55.632118225097656,40.74748992919922,0.0,255.0,4.4783204506981705e-06
vte2_Vacancy-Anion-06A.png,A,12,vte2,718,622,65.0725326538086,48.636226654052734,0.0,255.0,2.2391602253490853e-06
vte2_Vacancy-Anion-06B.png,A,12,vte2,718,622,54.061676025390625,42.853336334228516,0.0,255.0,2.2391602253490853e-06
vte2_Vacancy-Anion-09A.png,A,12,vte2,718,622,57.274227142333984,47.6867790222168,0.0,255.0,2.2391602253490853e-06
vte2_Vacancy-Anion-09B.png,A,12,vte2,718,622,86.05030059814453,44.2620849609375,0.0,255.0,2.2391602253490853e-06
vte2_Vacancy-Anion-12A.png,A,12,vte2,718,622,82.64437866210938,47.89494705200195,0.0,255.0,4.4783204506981705e-06
vte2_Vacancy-Anion-12B.png,A,12,vte2,718,622,62.5223503112793,45.91572189331055,0.0,255.0,2.2391602253490853e-06
vte2_Vacancy-Metal.png,A,12,vte2,718,622,48.722721099853516,28.646963119506836,0.0,255.0,2.2391602253490853e-06
ws2-A_Anti-Anion.png,A,12,ws2,637,552,56.79407501220703,47.089393615722656,0.0,255.0,8.531840829977476e-06
ws2-A_Anti-Metal.png,A,12,ws2,637,552,42.436256408691406,35.887081146240234,0.0,255.0,2.8439469433258253e-06
ws2-A_Cr_doped.png,A,12,ws2,637,552,17.677461624145508,24.234718322753906,0.0,255.0,2.8439469433258253e-06
ws2-A_Defect-Free.png,A,12,ws2,637,552,70.25963592529297,48.83737564086914,0.0,255.0,5.687893886651651e-06
ws2-A_Doped-O.png,A,12,ws2,637,552,39.57633590698242,37.652618408203125,0.0,255.0,5.687893886651651e-06
ws2-A_Mo_doped.png,A,12,ws2,637,552,51.00899887084961,46.18891906738281,0.0,255.0,5.687893886651651e-06
ws2-A_Re_doped.png,A,12,ws2,637,552,59.54312515258789,47.706111907958984,0.0,255.0,5.687893886651651e-06
ws2-A_Vacancy-Anion-03.png,A,12,ws2,637,552,52.908878326416016,45.73897171020508,0.0,255.0,2.8439469433258253e-06
ws2-A_Vacancy-Anion-06A.png,A,12,ws2,637,552,59.95111083984375,49.368221282958984,0.0,255.0,2.8439469433258253e-06
ws2-A_Vacancy-Anion-06B.png,A,12,ws2,637,552,70.4511489868164,46.42341232299805,0.0,255.0,8.531840829977476e-06
ws2-A_Vacancy-Metal.png,A,12,ws2,637,552,39.7110595703125,38.23554992675781,0.0,255.0,2.8439469433258253e-06
ws2-B_Anti-Anion.png,A,12,ws2,637,552,56.82423400878906,42.881038665771484,0.0,255.0,2.8439469433258253e-06
ws2-B_Anti-Metal.png,A,12,ws2,637,552,38.01991653442383,36.275733947753906,0.0,255.0,2.8439469433258253e-06
ws2-B_Cr_doped.png,A,12,ws2,637,552,51.002742767333984,47.28032684326172,0.0,255.0,2.8439469433258253e-06
ws2-B_Defect-Free.png,A,12,ws2,637,552,59.0944938659668,47.35736846923828,0.0,255.0,2.8439469433258253e-06
ws2-B_Doped-O.png,A,12,ws2,637,552,57.120357513427734,44.6943359375,0.0,255.0,2.8439469433258253e-06
ws2-B_Mo_doped.png,A,12,ws2,637,552,49.09031677246094,45.67290115356445,0.0,255.0,2.8439469433258253e-06
ws2-B_Re_doped.png,A,12,ws2,637,552,58.90605926513672,47.30073165893555,0.0,255.0,2.8439469433258253e-06
ws2-B_Vacancy-Anion-03.png,A,12,ws2,637,552,53.69882583618164,45.920169830322266,0.0,255.0,5.687893886651651e-06
ws2-B_Vacancy-Anion-06A.png,A,12,ws2,637,552,58.4076042175293,45.44780731201172,0.0,255.0,5.687893886651651e-06
ws2-B_Vacancy-Anion-06B.png,A,12,ws2,637,552,52.279388427734375,44.50871658325195,0.0,255.0,2.8439469433258253e-06
ws2-B_Vacancy-Metal.png,A,12,ws2,637,552,54.11220932006836,44.82040786743164,0.0,255.0,2.8439469433258253e-06
ws2-C_Anti-Anion.png,A,12,ws2-C,642,556,54.887901306152344,47.013248443603516,0.0,255.0,2.8014971200609605e-06
ws2-C_Anti-Metal.png,A,12,ws2-C,642,556,32.1993522644043,27.317296981811523,0.0,255.0,2.8014971200609605e-06
ws2-C_Cr_doped.png,A,12,ws2-C,642,556,25.185375213623047,33.096214294433594,0.0,255.0,2.8014971200609605e-06
ws2-C_Defect-Free.png,A,12,ws2-C,642,556,63.91302490234375,49.87451171875,0.0,255.0,5.602994240121921e-06
ws2-C_Mo_doped.png,A,12,ws2-C,642,556,47.285316467285156,50.1187744140625,0.0,255.0,2.8014971200609605e-06
ws2-C_O_doped.png,A,12,ws2-C,642,556,40.559730529785156,38.56792068481445,0.0,255.0,2.8014971200609605e-06
ws2-C_Re_doped.png,A,12,ws2-C,642,556,53.84928512573242,48.31145477294922,0.0,255.0,8.404491360182881e-06
ws2-C_V48_V38.png,A,12,ws2-C,642,556,66.22319030761719,47.85334014892578,0.0,255.0,2.8014971200609605e-06
ws2-C_V48_V44.png,A,12,ws2-C,642,556,44.723846435546875,44.05095291137695,0.0,255.0,2.8014971200609605e-06
ws2-C_Vacancy-Anion.png,A,12,ws2-C,642,556,32.807098388671875,28.995929718017578,0.0,255.0,2.8014971200609605e-06
ws2-C_Vacancy-Metal.png,A,12,ws2-C,642,556,49.79685974121094,46.030059814453125,0.0,255.0,2.8014971200609605e-06
wse2_Anti-Anion.png,A,12,wse2,658,570,70.31636810302734,42.59653854370117,0.0,255.0,2.6662400682557456e-06
wse2_Anti-Metal.png,A,12,wse2,658,570,44.882633209228516,36.779396057128906,0.0,255.0,2.6662400682557456e-06
wse2_Cr_doped.png,A,12,wse2,658,570,68.67130279541016,41.2608528137207,0.0,255.0,2.6662400682557456e-06
wse2_Defect-Free.png,A,12,wse2,658,570,65.62947845458984,45.95744705200195,0.0,255.0,2.6662400682557456e-06
wse2_Doped-O.png,A,12,wse2,658,570,68.06918334960938,42.95621871948242,0.0,255.0,2.6662400682557456e-06
wse2_Mo_doped.png,A,12,wse2,658,570,45.9866943359375,35.242706298828125,0.0,255.0,2.6662400682557456e-06
wse2_Re_doped.png,A,12,wse2,658,570,76.99960327148438,43.63475036621094,0.0,255.0,7.998720204767237e-06
wse2_Vacancy-Anion-03.png,A,12,wse2,658,570,58.70980453491211,36.2230110168457,0.0,255.0,2.6662400682557456e-06
wse2_Vacancy-Anion-06A.png,A,12,wse2,658,570,42.937320709228516,30.902345657348633,0.0,255.0,2.6662400682557456e-06
wse2_Vacancy-Anion-06B.png,A,12,wse2,658,570,55.826255798339844,35.951507568359375,0.0,255.0,7.998720204767237e-06
wse2_Vacancy-Metal.png,A,12,wse2,658,570,43.111751556396484,33.7991828918457,0.0,255.0,2.6662400682557456e-06
wte2_Anti-Anion.png,A,12,wte2,710,615,53.79282760620117,46.22307205200195,0.0,255.0,4.580327493415779e-06
wte2_Anti-Metal.png,A,12,wte2,710,615,47.2470588684082,39.73514938354492,0.0,255.0,2.2901637467078897e-06
wte2_Cr_doped.png,A,12,wte2,710,615,31.087722778320312,38.90928268432617,0.0,255.0,2.2901637467078897e-06
wte2_Defect-Free.png,A,12,wte2,710,615,64.80541229248047,45.257347106933594,0.0,255.0,4.580327493415779e-06
wte2_Doped-O.png,A,12,wte2,710,615,61.4449577331543,45.43531799316406,0.0,255.0,2.2901637467078897e-06
wte2_Mo_doped.png,A,12,wte2,710,615,70.09608459472656,48.89861297607422,0.0,255.0,6.870491240123669e-06
wte2_Re_doped.png,A,12,wte2,710,615,62.20125198364258,50.99635314941406,0.0,255.0,2.2901637467078897e-06
wte2_Vacancy-Anion-03.png,A,12,wte2,710,615,64.41546630859375,46.28110885620117,0.0,255.0,1.1450818733539448e-05
wte2_Vacancy-Anion-06A.png,A,12,wte2,710,615,48.52442932128906,40.52949142456055,0.0,255.0,6.870491240123669e-06
wte2_Vacancy-Anion-06B.png,A,12,wte2,710,615,48.66642379760742,43.42215347290039,0.0,255.0,2.2901637467078897e-06
wte2_Vacancy-Metal.png,A,12,wte2,710,615,58.59135818481445,48.88846206665039,0.0,255.0,4.580327493415779e-06
zro2_Defect-Free.png,A,12,zro2,627,543,51.38084411621094,46.229251861572266,0.0,255.0,5.874387962204188e-06
zro2_Vacancy-Anion-03.png,A,12,zro2,627,543,36.327274322509766,34.049049377441406,0.0,255.0,2.937193981102094e-06
zro2_Vacancy-Metal.png,A,12,zro2,627,543,60.30868911743164,47.33635330200195,0.0,255.0,2.937193981102094e-06
zrs2_Cr_doped.png,A,12,zrs2,714,619,51.40300750732422,45.16016387939453,0.0,255.0,2.262617486412982e-06
zrs2_Cu_doped.png,A,12,zrs2,714,619,53.99020004272461,42.831180572509766,0.0,255.0,2.262617486412982e-06
zrs2_Defect-Free.png,A,12,zrs2,714,619,51.28896713256836,44.69367218017578,0.0,255.0,2.262617486412982e-06
zrs2_Ni_doped.png,A,12,zrs2,714,619,43.25676727294922,39.58941650390625,0.0,255.0,2.262617486412982e-06
zrs2_Vacancy-Anion-03.png,A,12,zrs2,714,619,48.385162353515625,38.328617095947266,0.0,255.0,2.262617486412982e-06
zrs2_Vacancy-Metal.png,A,12,zrs2,714,619,51.193267822265625,46.88936233520508,0.0,255.0,4.525234972825964e-06
zrse2_Defect-Free.png,A,12,zrse2,759,657,91.93584442138672,48.81486892700195,0.0,255.0,2.0053623388942032e-06
zrse2_Vacancy-Anion-03.png,A,12,zrse2,759,657,49.58428192138672,37.06498718261719,0.0,255.0,2.0053623388942032e-06
zrse2_Vacancy-Metal.png,A,12,zrse2,759,657,77.57234191894531,45.367637634277344,0.0,255.0,2.0053623388942032e-06
zrte2_Cr_doped.png,A,12,zrte2,784,679,42.065555572509766,43.984893798828125,0.0,255.0,3.7570256379429534e-06
cose2_Defect-Free.png,A,16,cose2,674,584,53.385066986083984,49.80777359008789,0.0,255.0,2.540547132230397e-06
cose2_Fe_adatom.png,A,16,cose2,674,584,45.29106903076172,42.219905853271484,0.0,255.0,2.540547132230397e-06
cose2_Fe_doped.png,A,16,cose2,674,584,43.332557678222656,44.46929931640625,0.0,255.0,7.621641396691191e-06
cose2_Ni_adatom.png,A,16,cose2,674,584,45.62408447265625,40.426246643066406,0.0,255.0,2.540547132230397e-06
cose2_Ni_doped.png,A,16,cose2,674,584,38.92068099975586,34.27444839477539,0.0,255.0,7.621641396691191e-06
cose2_Vacancy-Anion-03.png,A,16,cose2,674,584,32.01404571533203,33.353145599365234,0.0,255.0,2.540547132230397e-06
cose2_Vacancy-Anion-06A.png,A,16,cose2,674,584,46.82105255126953,43.68992233276367,0.0,255.0,2.540547132230397e-06
cose2_Vacancy-Anion-06B.png,A,16,cose2,674,584,47.14786911010742,39.78961944580078,0.0,255.0,2.540547132230397e-06
cose2_Vacancy-Anion-09A.png,A,16,cose2,674,584,37.942195892333984,39.854736328125,0.0,255.0,5.081094264460794e-06
cose2_Vacancy-Anion-09B.png,A,16,cose2,674,584,56.296817779541016,44.02853775024414,0.0,255.0,2.540547132230397e-06
cose2_Vacancy-Metal.png,A,16,cose2,674,584,51.36479568481445,46.40922927856445,0.0,255.0,2.540547132230397e-06
cro2_Anti-Anion.png,A,16,cro2,527,456,91.07057189941406,48.316932678222656,0.0,255.0,4.161257032524385e-06
cro2_Anti-Metal.png,A,16,cro2,527,456,59.603885650634766,39.338443756103516,0.0,255.0,8.32251406504877e-06
cro2_Cr_adatom.png,A,16,cro2,527,456,30.743101119995117,25.578529357910156,0.0,255.0,4.161257032524385e-06
cro2_Defect-Free.png,A,16,cro2,527,456,93.83961486816406,49.438838958740234,0.0,255.0,4.161257032524385e-06
cro2_Int-Anion.png,A,16,cro2,527,456,69.43659973144531,52.94041061401367,0.0,255.0,8.32251406504877e-06
cro2_Int-Metal.png,A,16,cro2,527,456,75.64435577392578,57.02975845336914,0.0,255.0,1.2483771097573155e-05
cro2_Vacancy-Anion-03.png,A,16,cro2,527,456,76.09125518798828,53.41136932373047,0.0,255.0,4.161257032524385e-06
cro2_Vacancy-Metal.png,A,16,cro2,527,456,92.85956573486328,49.44287872314453,0.0,255.0,4.161257032524385e-06
crse2_Adatom-Li.png,A,16,crse2,688,596,74.859375,45.1708869934082,0.0,255.0,2.4387388793507103e-06
crse2_Anti-Anion.png,A,16,crse2,688,596,46.7658805847168,34.54716110229492,0.0,255.0,2.4387388793507103e-06
crse2_Anti-Metal.png,A,16,crse2,688,596,91.86653137207031,46.81967544555664,0.0,255.0,2.4387388793507103e-06
crse2_Defect-Free.png,A,16,crse2,688,596,78.35224914550781,52.571346282958984,0.0,255.0,4.877477758701421e-06
crse2_Doped-Li.png,A,16,crse2,688,596,92.69474792480469,44.68783950805664,0.0,255.0,2.4387388793507103e-06
crse2_Ti_adatom.png,A,16,crse2,688,596,64.33399963378906,34.17121887207031,0.0,255.0,2.4387388793507103e-06
crse2_Ti_doped.png,A,16,crse2,688,596,75.93775177001953,51.59535598754883,0.0,255.0,2.4387388793507103e-06
crse2_V_adatom.png,A,16,crse2,688,596,64.01929473876953,32.98137283325195,0.0,255.0,2.4387388793507103e-06
crse2_V_doped.png,A,16,crse2,688,596,87.88557434082031,45.339698791503906,0.0,255.0,2.4387388793507103e-06
crse2_Vacancy-Anion-03.png,A,16,crse2,688,596,75.07137298583984,53.009281158447266,0.0,255.0,2.4387388793507103e-06
